"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BCD_FO|2173051","2173051","EURINR24JUL88.25PE","EURINR","0.0","2024-07-29","88.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173060","2173060","USDINR24JUL81.25PE","USDINR","0.0","2024-07-29","81.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173066","2173066","EURINR24JUL86.75CE","EURINR","0.0","2024-07-29","86.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173073","2173073","EURINR24JUL88.25CE","EURINR","0.0","2024-07-29","88.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173075","2173075","JPYINR24JUL48.25PE","JPYINR","0.0","2024-07-29","48.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173078","2173078","USDINR24JUL81.25CE","USDINR","0.0","2024-07-29","81.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173084","2173084","726GS203324JUL102.75PE","726GS2033","0.0","2024-07-25","102.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173085","2173085","667GS203524JUL93.5PE","667GS2035","0.0","2024-07-25","93.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173089","2173089","JPYINR24JUL48.25CE","JPYINR","0.0","2024-07-29","48.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173091","2173091","JPYINR24JUL57.5PE","JPYINR","0.0","2024-07-29","57.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173095","2173095","EURINR24JUL86.25PE","EURINR","0.0","2024-07-29","86.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173100","2173100","726GS203324JUL102.75CE","726GS2033","0.0","2024-07-25","102.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173101","2173101","667GS203524JUL93.5CE","667GS2035","0.0","2024-07-25","93.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173104","2173104","JPYINR24JUL57.5CE","JPYINR","0.0","2024-07-29","57.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173110","2173110","EURINR24JUL86.25CE","EURINR","0.0","2024-07-29","86.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173112","2173112","754GS203624JUL104.75PE","754GS2036","0.0","2024-07-25","104.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173113","2173113","718GS203724JUL102.5PE","718GS2037","0.0","2024-07-25","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173115","2173115","754GS203624JUL106.25PE","754GS2036","0.0","2024-07-25","106.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173118","2173118","EURINR24JUL91PE","EURINR","0.0","2024-07-29","91.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173125","2173125","JPYINR24JUL55.5PE","JPYINR","0.0","2024-07-29","55.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173127","2173127","JPYINR24JUL57PE","JPYINR","0.0","2024-07-29","57.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173128","2173128","754GS203624JUL104.75CE","754GS2036","0.0","2024-07-25","104.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173129","2173129","718GS203724JUL102.5CE","718GS2037","0.0","2024-07-25","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173131","2173131","754GS203624JUL106.25CE","754GS2036","0.0","2024-07-25","106.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173133","2173133","EURINR24JUL91CE","EURINR","0.0","2024-07-29","91.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173140","2173140","JPYINR24JUL55.5CE","JPYINR","0.0","2024-07-29","55.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173142","2173142","JPYINR24JUL57CE","JPYINR","0.0","2024-07-29","57.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173145","2173145","EURINR24JUL93.5PE","EURINR","0.0","2024-07-29","93.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173148","2173148","718GS203724JUL102PE","718GS2037","0.0","2024-07-25","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173156","2173156","741GS203624JUL104.5PE","741GS2036","0.0","2024-07-25","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173160","2173160","EURINR24JUL93.5CE","EURINR","0.0","2024-07-29","93.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173162","2173162","JPYINR24JUL53.5PE","JPYINR","0.0","2024-07-29","53.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173164","2173164","JPYINR24JUL55PE","JPYINR","0.0","2024-07-29","55.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173165","2173165","718GS203724JUL102CE","718GS2037","0.0","2024-07-25","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173166","2173166","667GS203524JUL98.75PE","667GS2035","0.0","2024-07-25","98.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173173","2173173","741GS203624JUL104.5CE","741GS2036","0.0","2024-07-25","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173177","2173177","JPYINR24JUL53.5CE","JPYINR","0.0","2024-07-29","53.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173178","2173178","JPYINR24JUL55CE","JPYINR","0.0","2024-07-29","55.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173179","2173179","718GS203324JUL102.5PE","718GS2033","0.0","2024-07-25","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173180","2173180","667GS203524JUL98.75CE","667GS2035","0.0","2024-07-25","98.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173182","2173182","EURINR24JUL91.5PE","EURINR","0.0","2024-07-29","91.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173185","2173185","EURINR24JUL93PE","EURINR","0.0","2024-07-29","93.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173197","2173197","741GS203624JUL104PE","741GS2036","0.0","2024-07-25","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173198","2173198","718GS203324JUL102.5CE","718GS2033","0.0","2024-07-25","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173199","2173199","EURINR24JUL91.5CE","EURINR","0.0","2024-07-29","91.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173202","2173202","EURINR24JUL93CE","EURINR","0.0","2024-07-29","93.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173203","2173203","JPYINR24JUL51.5PE","JPYINR","0.0","2024-07-29","51.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173206","2173206","JPYINR24JUL53PE","JPYINR","0.0","2024-07-29","53.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173210","2173210","667GS203524JUL98.25PE","667GS2035","0.0","2024-07-25","98.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173211","2173211","GBPINR24JUL110.25PE","GBPINR","0.0","2024-07-29","110.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173215","2173215","GBPINR24JUL108.5PE","GBPINR","0.0","2024-07-29","108.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173217","2173217","741GS203624JUL104CE","741GS2036","0.0","2024-07-25","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173221","2173221","JPYINR24JUL51.5CE","JPYINR","0.0","2024-07-29","51.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173222","2173222","JPYINR24JUL53CE","JPYINR","0.0","2024-07-29","53.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173223","2173223","718GS203324JUL102PE","718GS2033","0.0","2024-07-25","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173224","2173224","667GS203524JUL98.25CE","667GS2035","0.0","2024-07-25","98.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173225","2173225","GBPINR24JUL110.25CE","GBPINR","0.0","2024-07-29","110.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173227","2173227","726GS203224JUL103.5PE","726GS2032","0.0","2024-07-25","103.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173230","2173230","GBPINR24JUL108.5CE","GBPINR","0.0","2024-07-29","108.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173237","2173237","EURINR24JUL92.75PE","EURINR","0.0","2024-07-29","92.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173238","2173238","718GS203324JUL102CE","718GS2033","0.0","2024-07-25","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173239","2173239","EURINR24JUL94.25PE","EURINR","0.0","2024-07-29","94.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173241","2173241","726GS203224JUL103.5CE","726GS2032","0.0","2024-07-25","103.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173242","2173242","JPYINR24JUL51PE","JPYINR","0.0","2024-07-29","51.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173250","2173250","GBPINR24JUL106.5PE","GBPINR","0.0","2024-07-29","106.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173252","2173252","GBPINR24JUL108PE","GBPINR","0.0","2024-07-29","108.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173255","2173255","EURINR24JUL92.75CE","EURINR","0.0","2024-07-29","92.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173257","2173257","EURINR24JUL94.25CE","EURINR","0.0","2024-07-29","94.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173258","2173258","JPYINR24JUL51CE","JPYINR","0.0","2024-07-29","51.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173262","2173262","726GS203224JUL103PE","726GS2032","0.0","2024-07-25","103.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173263","2173263","GBPINR24JUL106.5CE","GBPINR","0.0","2024-07-29","106.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173267","2173267","GBPINR24JUL108CE","GBPINR","0.0","2024-07-29","108.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173273","2173273","718GS203324JUL103.25PE","718GS2033","0.0","2024-07-25","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173274","2173274","EURINR24JUL90.75PE","EURINR","0.0","2024-07-29","90.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173275","2173275","EURINR24JUL92.25PE","EURINR","0.0","2024-07-29","92.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173277","2173277","726GS203224JUL103CE","726GS2032","0.0","2024-07-25","103.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173284","2173284","JPYINR24JUL56.75PE","JPYINR","0.0","2024-07-29","56.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173285","2173285","GBPINR24JUL104.5PE","GBPINR","0.0","2024-07-29","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173287","2173287","JPYINR24JUL58.25PE","JPYINR","0.0","2024-07-29","58.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173288","2173288","GBPINR24JUL106PE","GBPINR","0.0","2024-07-29","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173291","2173291","718GS203324JUL103.25CE","718GS2033","0.0","2024-07-25","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173292","2173292","EURINR24JUL90.75CE","EURINR","0.0","2024-07-29","90.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173293","2173293","USDINR24JUL85PE","USDINR","0.0","2024-07-29","85.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173294","2173294","EURINR24JUL92.25CE","EURINR","0.0","2024-07-29","92.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173295","2173295","JPYINR24JUL50.75PE","JPYINR","0.0","2024-07-29","50.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173297","2173297","JPYINR24JUL52.25PE","JPYINR","0.0","2024-07-29","52.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173302","2173302","JPYINR24JUL56.75CE","JPYINR","0.0","2024-07-29","56.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173303","2173303","GBPINR24JUL104.5CE","GBPINR","0.0","2024-07-29","104.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173304","2173304","JPYINR24JUL58.25CE","JPYINR","0.0","2024-07-29","58.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173305","2173305","GBPINR24JUL106CE","GBPINR","0.0","2024-07-29","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173309","2173309","USDINR24JUL85CE","USDINR","0.0","2024-07-29","85.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173310","2173310","JPYINR24JUL50.75CE","JPYINR","0.0","2024-07-29","50.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173311","2173311","JPYINR24JUL52.25CE","JPYINR","0.0","2024-07-29","52.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173312","2173312","718GS203724JUL101.75PE","718GS2037","0.0","2024-07-25","101.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173315","2173315","718GS203724JUL103.25PE","718GS2037","0.0","2024-07-25","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173316","2173316","EURINR24JUL90.25PE","EURINR","0.0","2024-07-29","90.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173320","2173320","EURINR24JUL88.5PE","EURINR","0.0","2024-07-29","88.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173325","2173325","JPYINR24JUL54.75PE","JPYINR","0.0","2024-07-29","54.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173326","2173326","GBPINR24JUL102.5PE","GBPINR","0.0","2024-07-29","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173327","2173327","JPYINR24JUL56.25PE","JPYINR","0.0","2024-07-29","56.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173328","2173328","718GS203724JUL101.75CE","718GS2037","0.0","2024-07-25","101.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173329","2173329","GBPINR24JUL104PE","GBPINR","0.0","2024-07-29","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173331","2173331","718GS203724JUL103.25CE","718GS2037","0.0","2024-07-25","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173332","2173332","USDINR24JUL81.5PE","USDINR","0.0","2024-07-29","81.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173333","2173333","USDINR24JUL83PE","USDINR","0.0","2024-07-29","83.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173334","2173334","EURINR24JUL90.25CE","EURINR","0.0","2024-07-29","90.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173336","2173336","JPYINR24JUL50.25PE","JPYINR","0.0","2024-07-29","50.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173339","2173339","EURINR24JUL88.5CE","EURINR","0.0","2024-07-29","88.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061274","1061274","726GS203224JUL102.25CE","726GS2032","0.0","2024-07-25","102.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173344","2173344","JPYINR24JUL54.75CE","JPYINR","0.0","2024-07-29","54.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173345","2173345","GBPINR24JUL102.5CE","GBPINR","0.0","2024-07-29","102.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173346","2173346","JPYINR24JUL56.25CE","JPYINR","0.0","2024-07-29","56.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173347","2173347","GBPINR24JUL104CE","GBPINR","0.0","2024-07-29","104.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173349","2173349","USDINR24JUL81.5CE","USDINR","0.0","2024-07-29","81.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173351","2173351","USDINR24JUL83CE","USDINR","0.0","2024-07-29","83.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173352","2173352","JPYINR24JUL50.25CE","JPYINR","0.0","2024-07-29","50.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173359","2173359","741GS203624JUL103.75PE","741GS2036","0.0","2024-07-25","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173360","2173360","EURINR24JUL86.5PE","EURINR","0.0","2024-07-29","86.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173361","2173361","741GS203624JUL105.25PE","741GS2036","0.0","2024-07-25","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173362","2173362","EURINR24JUL88PE","EURINR","0.0","2024-07-29","88.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173363","2173363","USDINR24JUL85.5PE","USDINR","0.0","2024-07-29","85.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061278","1061278","726GS203324JUL99.75CE","726GS2033","0.0","2024-07-25","99.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173366","2173366","JPYINR24JUL52.75PE","JPYINR","0.0","2024-07-29","52.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173367","2173367","GBPINR24JUL100.5PE","GBPINR","0.0","2024-07-29","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173368","2173368","JPYINR24JUL54.25PE","JPYINR","0.0","2024-07-29","54.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173370","2173370","GBPINR24JUL102PE","GBPINR","0.0","2024-07-29","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061279","1061279","726GS203324JUL99.75PE","726GS2033","0.0","2024-07-25","99.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173375","2173375","USDINR24JUL81PE","USDINR","0.0","2024-07-29","81.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173377","2173377","GBPINR24JUL109.75PE","GBPINR","0.0","2024-07-29","109.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173378","2173378","741GS203624JUL103.75CE","741GS2036","0.0","2024-07-25","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173379","2173379","EURINR24JUL86.5CE","EURINR","0.0","2024-07-29","86.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173381","2173381","741GS203624JUL105.25CE","741GS2036","0.0","2024-07-25","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173382","2173382","EURINR24JUL88CE","EURINR","0.0","2024-07-29","88.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173385","2173385","USDINR24JUL85.5CE","USDINR","0.0","2024-07-29","85.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173387","2173387","GBPINR24JUL103.75PE","GBPINR","0.0","2024-07-29","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173388","2173388","JPYINR24JUL52.75CE","JPYINR","0.0","2024-07-29","52.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173389","2173389","GBPINR24JUL100.5CE","GBPINR","0.0","2024-07-29","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173390","2173390","GBPINR24JUL105.25PE","GBPINR","0.0","2024-07-29","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173391","2173391","JPYINR24JUL54.25CE","JPYINR","0.0","2024-07-29","54.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173393","2173393","GBPINR24JUL102CE","GBPINR","0.0","2024-07-29","102.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173395","2173395","USDINR24JUL81CE","USDINR","0.0","2024-07-29","81.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173397","2173397","GBPINR24JUL109.75CE","GBPINR","0.0","2024-07-29","109.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173402","2173402","GBPINR24JUL103.75CE","GBPINR","0.0","2024-07-29","103.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173404","2173404","GBPINR24JUL105.25CE","GBPINR","0.0","2024-07-29","105.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173405","2173405","EURINR24JUL86PE","EURINR","0.0","2024-07-29","86.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061285","1061285","726GS203324JUL99PE","726GS2033","0.0","2024-07-25","99.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173408","2173408","USDINR24JUL83.5PE","USDINR","0.0","2024-07-29","83.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173416","2173416","GBPINR24JUL107.75PE","GBPINR","0.0","2024-07-29","107.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173419","2173419","GBPINR24JUL109.25PE","GBPINR","0.0","2024-07-29","109.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173420","2173420","EURINR24JUL86CE","EURINR","0.0","2024-07-29","86.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173425","2173425","USDINR24JUL86.75PE","USDINR","0.0","2024-07-29","86.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173426","2173426","USDINR24JUL83.5CE","USDINR","0.0","2024-07-29","83.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061289","1061289","726GS203324JUL98.5PE","726GS2033","0.0","2024-07-25","98.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173433","2173433","GBPINR24JUL101.75PE","GBPINR","0.0","2024-07-29","101.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173436","2173436","754GS203624JUL106PE","754GS2036","0.0","2024-07-25","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173437","2173437","GBPINR24JUL103.25PE","GBPINR","0.0","2024-07-29","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173440","2173440","726GS203224JUL102.75PE","726GS2032","0.0","2024-07-25","102.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173442","2173442","GBPINR24JUL107.75CE","GBPINR","0.0","2024-07-29","107.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173444","2173444","GBPINR24JUL109.25CE","GBPINR","0.0","2024-07-29","109.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173446","2173446","USDINR24JUL86.75CE","USDINR","0.0","2024-07-29","86.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061292","1061292","726GS203324JUL100.25CE","726GS2033","0.0","2024-07-25","100.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173451","2173451","754GS203624JUL106CE","754GS2036","0.0","2024-07-25","106.0","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173452","2173452","GBPINR24JUL103.25CE","GBPINR","0.0","2024-07-29","103.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061293","1061293","726GS203324JUL100.25PE","726GS2033","0.0","2024-07-25","100.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173457","2173457","726GS203224JUL102.75CE","726GS2032","0.0","2024-07-25","102.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173461","2173461","JPYINR24JUL48.5PE","JPYINR","0.0","2024-07-29","48.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173462","2173462","GBPINR24JUL105.75PE","GBPINR","0.0","2024-07-29","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173463","2173463","GBPINR24JUL107.25PE","GBPINR","0.0","2024-07-29","107.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061295","1061295","726GS203324JUL100.5PE","726GS2033","0.0","2024-07-25","100.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173468","2173468","USDINR24JUL84.75PE","USDINR","0.0","2024-07-29","84.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173470","2173470","USDINR24JUL86.25PE","USDINR","0.0","2024-07-29","86.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061296","1061296","726GS203324JUL100.75CE","726GS2033","0.0","2024-07-25","100.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173476","2173476","JPYINR24JUL48.5CE","JPYINR","0.0","2024-07-29","48.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173478","2173478","GBPINR24JUL105.75CE","GBPINR","0.0","2024-07-29","105.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173479","2173479","GBPINR24JUL107.25CE","GBPINR","0.0","2024-07-29","107.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173482","2173482","USDINR24JUL84.75CE","USDINR","0.0","2024-07-29","84.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173483","2173483","USDINR24JUL86.25CE","USDINR","0.0","2024-07-29","86.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173486","2173486","GBPINR24JUL101.25CE","GBPINR","0.0","2024-07-29","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061300","1061300","726GS203324JUL101.25CE","726GS2033","0.0","2024-07-25","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061301","1061301","726GS203324JUL101.25PE","726GS2033","0.0","2024-07-25","101.25","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061302","1061302","726GS203324JUL101.5CE","726GS2033","0.0","2024-07-25","101.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173515","2173515","667GS203524JUL98.5PE","667GS2035","0.0","2024-07-25","98.5","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|2173522","2173522","EURINR24JUL89.75PE","EURINR","0.0","2024-07-29","89.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061305","1061305","726GS203324JUL101.75PE","726GS2033","0.0","2024-07-25","101.75","0.25","1","FUTCUR","FF","BCD_FO"
"BCD_FO|1061306","1061306","726GS203324JUL102CE","726GS2033","0.0","2024-07-25","102.0","0.25","1","FUTCUR","FF","BCD_FO"
